"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg"
2013,"Total",2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,8,"Tasman"
2006,"Male",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,"Nelson"
2006,"Female",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,"Nelson"
2006,"Total",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,6,"Nelson"
2007,"Male",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,4,"Nelson"
2007,"Female",1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,5,"Nelson"
2007,"Total",1,0,0,0,0,0,1,0,0,0,1,0,3,0,1,1,1,9,"Nelson"
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,"Nelson"
2008,"Female",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,"Nelson"
2008,"Total",0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,6,"Nelson"
2009,"Male",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,4,"Nelson"
2009,"Female",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,6,"Nelson"
2009,"Total",1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,4,1,10,"Nelson"
2010,"Male",0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,6,"Nelson"
2010,"Female",2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,6,"Nelson"
2010,"Total",2,0,0,1,1,0,0,0,0,1,1,1,1,0,3,1,0,12,"Nelson"
2011,"Male",1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,7,"Nelson"
2011,"Female",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,"Nelson"
2011,"Total",1,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1,1,10,"Nelson"
2012,"Male",0,0,0,0,0,1,1,0,2,0,0,1,0,1,1,1,0,8,"Nelson"
2012,"Female",1,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1,9,"Nelson"
